WAVE,FLUX,ERR,CONT
1360.15,0.96286909,0.049522196,0.86641621
1360.25,0.92626867,0.048658386,0.87425236
1360.34,0.99021032,0.050095489,0.87267599
1360.44,0.97624346,0.049849185,0.86605503
1360.54,0.87585341,0.047582521,0.85942418
1360.63,0.86041838,0.047187867,0.85322097
1360.73,0.91797464,0.048560585,0.857783
1360.83,0.90362733,0.048247789,0.86233987
1360.92,0.86612422,0.047378304,0.8669038
1361.02,0.84237469,0.046869288,0.86380442
1361.12,0.8691632,0.047432073,0.85022562
1361.21,0.79817921,0.045808569,0.83662685
1361.31,0.84419534,0.046919336,0.8230427
1361.41,0.78688428,0.045528201,0.8024563
1361.51,0.77922392,0.045314585,0.77890564
1361.6,0.75970479,0.044919181,0.7554098
1361.7,0.78743861,0.045762483,0.73630418
1361.8,0.77035622,0.046438341,0.76219583
1361.89,0.76106574,0.046110155,0.78809275
1361.99,0.77899379,0.047018795,0.81405986
1362.09,0.75452363,0.04611398,0.83039445
1362.18,0.71070792,0.04397904,0.83616834
1362.28,0.719879,0.043997463,0.84194354
1362.38,0.64230443,0.042088666,0.84771252
1362.47,0.71023822,0.043818311,0.85033899
1362.57,0.63584669,0.042003186,0.85194772
1362.67,0.5934843,0.041951558,0.85355657
1362.76,0.66268432,0.044257635,0.85085912
1362.86,0.75919885,0.04654216,0.8225422
1362.96,0.75651228,0.046614419,0.79421955
1363.05,0.76662796,0.045580915,0.76585537
1363.15,0.74554313,0.044747624,0.7475175
1363.25,0.73188664,0.044470352,0.73824488
1363.34,0.80625283,0.046231797,0.72895868
1363.44,0.88226761,0.048046823,0.71968245
1363.54,0.72974588,0.044357297,0.73666762
1363.64,0.80738998,0.046335722,0.75983368
1363.73,0.79097634,0.045880742,0.78303385
1363.83,0.82914795,0.046810102,0.80555187
1363.93,0.91487931,0.048786033,0.82532162
1364.02,0.89562653,0.048471856,0.84517029
1364.12,0.96913835,0.051710372,0.86497286
1364.22,0.96047204,0.05142892,0.87060451
1364.31,0.9171486,0.05057796,0.86596454
1364.41,0.85366008,0.048891168,0.86132397
1364.51,0.87522415,0.048653472,0.85667658
1364.6,0.83288969,0.047057261,0.83310368
1364.7,0.82998149,0.046997251,0.80651571
1364.8,0.80012585,0.046301392,0.77992253
1364.89,0.82064312,0.046803113,0.75949667
1364.99,0.8008104,0.046320769,0.75786154
1365.09,0.71008101,0.044098813,0.75622393
1365.18,0.8159444,0.046612724,0.7545859
1365.28,0.77075643,0.045626203,0.75001898
1365.38,0.80994758,0.046575311,0.74376437
1365.47,0.84917752,0.047518983,0.73751641
1365.57,0.8530509,0.047602102,0.7312671
1365.67,0.78665567,0.046021048,0.74865456
1365.77,0.84574572,0.047450438,0.76834848
1365.86,0.94674849,0.049725686,0.7880219
1365.96,0.9087063,0.04890655,0.80310297
1366.06,0.94907963,0.049800643,0.80754577
1366.15,0.8871542,0.048449357,0.81198946
1366.25,0.87623796,0.048253229,0.816434
1366.35,0.81029055,0.04668335,0.82018672
1366.44,0.8675846,0.048050439,0.8234167
1366.54,0.92443433,0.049337432,0.82666383
1366.64,0.92886961,0.049392706,0.82990304
1366.73,0.9518556,0.04998049,0.80410855
1366.83,0.84474654,0.047530051,0.7773584
1366.93,0.82866071,0.04713937,0.75060287
1367.02,0.84673772,0.047609498,0.74000208
1367.12,0.87316389,0.048244054,0.75952302
1367.22,0.85945219,0.047813191,0.77904791
1367.31,0.93263294,0.049472559,0.79855216
1367.41,0.894236,0.048679141,0.80949289
1367.51,0.94079798,0.049712047,0.8154884
1367.6,0.89449579,0.048673397,0.82149266
1367.7,1.001128,0.051050258,0.82731247
1367.8,0.95275369,0.049967996,0.82335809
1367.9,0.89152619,0.048665632,0.8194128
1367.99,0.90807115,0.049097517,0.81545683
1368.09,1.0019242,0.051172153,0.81106119
1368.19,0.95019299,0.050053745,0.80561948
1368.28,0.87567166,0.048464113,0.80017002
1368.38,0.87624455,0.048344921,0.79469875
1368.48,0.91956267,0.049364505,0.79659112
1368.57,0.89692189,0.048880362,0.80185861
1368.67,0.89841977,0.049015328,0.80711421
1368.77,0.85906397,0.048070356,0.81236375
1368.86,0.84561745,0.04768196,0.80912693
1368.96,0.86823543,0.048224247,0.80559696
1369.06,0.8630959,0.048202864,0.80206628
1369.15,0.80817477,0.046830926,0.79310671
1369.25,0.76769646,0.045896574,0.7742456
1369.35,0.83148703,0.047303387,0.75538099
1369.44,0.85257542,0.047904326,0.7365364
1369.54,0.83158769,0.047379256,0.7430479
1369.64,0.80434501,0.04669464,0.76422362
1369.74,0.85212252,0.04796477,0.7854301
1369.83,0.85627506,0.049017603,0.80616936
1369.93,0.79715598,0.047925336,0.80891206
1370.03,0.84505261,0.049090781,0.81165185
1370.12,0.88524526,0.050276027,0.81439207
1370.22,0.93297846,0.050388044,0.81739816
1370.32,0.97073556,0.050620813,0.82100109
1370.41,0.94785832,0.05011528,0.8246049
1370.51,0.93232151,0.049855063,0.82820005
1370.61,0.9732549,0.050775732,0.82390994
1370.7,0.85875665,0.048716874,0.81605244
1370.8,0.97821849,0.052584415,0.80819324
1370.9,0.92234288,0.051282194,0.80029289
1370.99,0.84442841,0.049738009,0.79594244
1371.09,0.83989405,0.04953883,0.79168571
1371.19,0.82737617,0.047623674,0.78743312
1371.28,0.85318549,0.048145097,0.78417135
1371.38,0.82886479,0.047560713,0.78270742
1371.48,0.79089064,0.046560919,0.78124135
1371.57,0.87018666,0.048561174,0.77977508
1371.67,0.75234555,0.045704514,0.78405153
1371.77,0.88705596,0.048918593,0.79161704
1371.87,0.89780257,0.049249889,0.79918401
1371.96,0.78581671,0.046561708,0.80704127
1372.06,0.8368983,0.047816718,0.82814804
1372.16,0.90607462,0.050650743,0.8492855
1372.25,0.90407328,0.051406389,0.87048041
1372.35,1.0558421,0.054999827,0.88170193
1372.45,0.91862837,0.051682436,0.87037409
1372.54,0.84396634,0.048983879,0.85904404
1372.64,0.8587737,0.048412746,0.84772604
1372.74,0.87428434,0.048907218,0.83177727
1372.83,0.82716909,0.047763921,0.81371535
1372.93,0.83407455,0.047994019,0.79564969
1373.03,0.76359986,0.046261931,0.77764866
1373.12,0.8015468,0.04714828,0.78673351
1373.22,0.79536566,0.047132159,0.79664114
1373.32,0.82814497,0.047888223,0.80653841
1373.41,0.83155277,0.048039373,0.80876757
1373.51,0.82233592,0.047816974,0.78831949
1373.61,0.86773818,0.048854258,0.7678673
1373.71,0.87297507,0.049033612,0.74738537
1373.8,0.76270326,0.046350165,0.73068885
1373.9,0.77469531,0.046600032,0.71611244
1374,0.75755901,0.046082063,0.70155148
1374.09,0.79347214,0.047013137,0.68698752
1374.19,0.7378824,0.045714075,0.72083483
1374.29,0.81184596,0.047507198,0.75895686
1374.38,0.82516306,0.047730211,0.79708629
1374.48,0.77403764,0.046628206,0.81818166
1374.58,0.78192808,0.04675303,0.80106294
1374.67,0.83068217,0.048012949,0.78394106
1374.77,0.80170826,0.047248179,0.76679399
1374.87,0.83488334,0.048133297,0.77697868
1374.96,0.79340804,0.047130318,0.80645939
1375.06,0.78642475,0.046968258,0.83587153
1375.16,0.89201558,0.049485079,0.86532668
1375.25,0.83775868,0.048254455,0.84814481
1375.35,0.82064475,0.047836096,0.82391827
1375.45,0.85990752,0.048750115,0.79968702
1375.54,0.83362925,0.048211733,0.78647044
1375.64,0.78952479,0.047100626,0.80563764
1375.74,0.88612492,0.04940256,0.82478443
1375.84,0.85954593,0.048836561,0.84393499
1375.93,0.83097761,0.048199726,0.84648311
1376.03,0.92624772,0.05046889,0.83468188
1376.13,0.87382456,0.049184749,0.82290811
1376.22,0.92244772,0.05035927,0.81110205
1376.32,0.81942396,0.047905883,0.82358991
1376.42,0.79343039,0.047270355,0.83812002
1376.51,0.83564206,0.048303039,0.85265298
1376.61,0.82673008,0.048150638,0.86048359
1376.71,0.79553263,0.047294474,0.84208335
1376.8,0.83141341,0.048246176,0.82363298
1376.9,0.88519736,0.049613209,0.8052022
1377,0.78935605,0.047263911,0.79691524
1377.09,0.82366814,0.04821352,0.79924887
1377.19,0.82534654,0.048172352,0.80157982
1377.29,0.84675698,0.048721007,0.8039114
1377.38,0.84835481,0.04885247,0.79483958
1377.48,0.78452821,0.047312598,0.78229585
1377.58,0.89274087,0.049941402,0.7697972
1377.67,0.84133296,0.048815832,0.75899444
1377.77,0.8702767,0.049456129,0.75791092
1377.87,0.84406632,0.049347642,0.75682847
1377.97,0.86756432,0.05098468,0.75574436
1378.06,0.84742233,0.050423251,0.7637967
1378.16,0.89527135,0.051485297,0.78374429
1378.26,0.8453534,0.050021028,0.80367037
1378.35,0.86153714,0.04952737,0.82360049
1378.45,0.80038997,0.047763548,0.81321845
1378.55,0.85488746,0.049046713,0.79092688
1378.64,0.79802085,0.047692403,0.76860272
1378.74,0.75787113,0.046953017,0.74975537
1378.84,0.8254457,0.049735961,0.76181467
1378.93,0.80148922,0.049480613,0.77384577
1379.03,0.83593386,0.050556896,0.78587922
1379.13,0.82877243,0.050012741,0.79781934
1379.22,0.79242154,0.048345911,0.80963272
1379.32,0.77545728,0.047252029,0.8214784
1379.42,0.76811591,0.047104929,0.83332638
1379.51,0.69954453,0.045365259,0.84086552
1379.61,0.76359852,0.047063815,0.84625078
1379.71,0.78568672,0.047585993,0.85163748
1379.8,0.8586369,0.049437346,0.85701841
1379.9,0.83978498,0.048982245,0.83774467
1380,0.8019504,0.048019986,0.81703568
1380.1,0.81726809,0.048465163,0.79640101
1380.19,0.85490171,0.049502786,0.78455991
1380.29,0.92425179,0.05287711,0.79037778
1380.39,0.87918728,0.051738298,0.79619648
1380.48,0.72619951,0.047954631,0.80200907
1380.58,0.94177492,0.053263909,0.80410452
1380.68,0.81456093,0.048939623,0.80385832
1380.77,0.84327421,0.049097364,0.8036129
1380.87,0.81096708,0.04830374,0.80336671
1380.97,0.83644591,0.049013968,0.79189242
1381.06,0.80329643,0.048169575,0.77917224
1381.16,0.74574462,0.046707274,0.76644932
1381.26,0.78956033,0.047738792,0.75510673
1381.35,0.85950486,0.049515496,0.75021752
1381.45,0.87791252,0.049830749,0.74533375
1381.55,0.7647503,0.047133394,0.74045493
1381.64,0.72722537,0.04618677,0.75411248
1381.74,0.85048856,0.049225967,0.78924739
1381.84,0.78139309,0.047601975,0.82443355
1381.94,0.81855741,0.048517683,0.8596711
1382.03,0.71512311,0.045998423,0.8648504
1382.13,0.74483686,0.046757276,0.86462491
1382.23,0.87698941,0.050038835,0.8643996
1382.32,0.76359664,0.047239274,0.86352113
1382.42,0.82106187,0.048660566,0.85822503
1382.52,0.72773412,0.046300502,0.8529146
1382.61,0.83803214,0.049121058,0.84760995
1382.71,0.73884249,0.046536096,0.84521867
1382.81,0.85134682,0.049315811,0.84701914
1382.9,0.76689875,0.047314154,0.84882013
1383,0.77893814,0.047607306,0.85062106
1383.1,0.73943181,0.046634812,0.84885542
1383.19,0.778258,0.047576406,0.84549362
1383.29,0.83150061,0.048972748,0.84213512
1383.39,0.85865917,0.049730102,0.83877199
1383.48,0.77935612,0.047834975,0.81622895
1383.58,0.73354719,0.046593903,0.79321513
1383.68,0.65844418,0.044590443,0.7702256
1383.77,0.80717886,0.04858388,0.75251439
1383.87,0.68143908,0.045326073,0.75022838
1383.97,0.66755768,0.045001349,0.74793599
1384.07,0.64512323,0.044355433,0.74564629
1384.16,0.63495659,0.044087928,0.75582926
1384.26,0.62133711,0.043739974,0.77293487
1384.36,0.66507822,0.044909949,0.79002212
1384.45,0.69598954,0.045760644,0.80711265
1384.55,0.71316745,0.046169823,0.80444987
1384.65,0.6840487,0.045449338,0.80011528
1384.74,0.68745386,0.045508465,0.7957853
1384.84,0.74592802,0.047110189,0.79340238
1384.94,0.76748136,0.047658746,0.79849108
1385.03,0.79846969,0.048435867,0.80357424
1385.13,0.78629486,0.048222385,0.80867762
1385.23,0.78540292,0.048133208,0.80695133
1385.32,0.74847616,0.047294626,0.79804867
1385.42,0.74585806,0.047164053,0.78913288
1385.52,0.75004537,0.047371374,0.78022668
1385.61,0.7688468,0.047735124,0.75858715
1385.71,0.7807222,0.048119993,0.73315574
1385.81,0.71153899,0.046590558,0.70768729
1385.91,0.75585393,0.048691808,0.68336892
1386,0.71270745,0.047726832,0.68147929
1386.1,0.72464302,0.047896882,0.67958201
1386.2,0.78499459,0.049877171,0.67768923
1386.29,0.71471126,0.047682203,0.68268898
1386.39,0.76948129,0.048384221,0.70147237
1386.49,0.68677466,0.045803063,0.72033062
1386.58,0.76448649,0.047851393,0.73916868
1386.68,0.70062956,0.046128067,0.74936501
1386.78,0.73669039,0.047073363,0.75420258
1386.87,0.69509448,0.04664229,0.75904115
1386.97,0.74656911,0.049572847,0.76387453
1387.07,0.66125942,0.046551862,0.7414426
1387.16,0.71293418,0.048186117,0.71579631
1387.26,0.60476603,0.044711409,0.69020937
1387.36,0.65120229,0.04478715,0.6723633
1387.45,0.6649832,0.045203541,0.68974673
1387.55,0.58192671,0.042792078,0.70708966
1387.65,0.62723751,0.04417799,0.72443598
1387.74,0.62616719,0.044067421,0.72788044
1387.84,0.56139694,0.042321035,0.71497688
1387.94,0.59394261,0.043287049,0.70205457
1388.04,0.58715259,0.042955466,0.68916236
1388.13,0.5893939,0.043202338,0.6914695
1388.23,0.62571172,0.044077582,0.69899867
1388.33,0.62797207,0.044942581,0.70652912
1388.42,0.63215945,0.046112352,0.7138885
1388.52,0.68043575,0.047172769,0.713433
1388.62,0.7019808,0.047947779,0.71297739
1388.71,0.64468081,0.045894042,0.71252236
1388.81,0.63771056,0.044716901,0.71172587
1388.91,0.69557612,0.046271213,0.71016279
1389,0.68818416,0.046026373,0.70859767
1389.1,0.61692095,0.044099493,0.70702821
1389.2,0.69174081,0.046161933,0.7052813
1389.29,0.64419727,0.044779297,0.70339949
1389.39,0.65259768,0.045021342,0.70152455
1389.49,0.65883081,0.045326466,0.6996468
1389.58,0.66486357,0.045492095,0.69681452
1389.68,0.7219814,0.047022618,0.69394598
1389.78,0.59821341,0.043611548,0.6910843
1389.87,0.60809907,0.043892107,0.68774737
1389.97,0.63158802,0.044664096,0.68301104
1390.07,0.69630809,0.046446496,0.6782738
1390.17,0.68897733,0.046258034,0.67354781
1390.26,0.63056408,0.044588414,0.67228839
1390.36,0.68567196,0.046102712,0.67401261
1390.46,0.60368587,0.043857639,0.67573739
1390.55,0.64109698,0.045007497,0.67746217
1390.65,0.56077815,0.042647083,0.6723072
1390.75,0.57599954,0.04318115,0.66445994
1390.84,0.64127642,0.045050629,0.65662117
1390.94,0.58684097,0.043361935,0.64878075
1391.04,0.49797974,0.040808841,0.66054448
1391.13,0.58532372,0.043398267,0.67234519
1391.23,0.5570305,0.042508966,0.68413317
1391.33,0.58366609,0.043389784,0.69375322
1391.42,0.52815042,0.04174006,0.6978038
1391.52,0.5672034,0.042991035,0.70185512
1391.62,0.51538036,0.041413041,0.70591754
1391.71,0.45134166,0.039266245,0.70825519
1391.81,0.45992263,0.039591381,0.70925612
1391.91,0.34330841,0.035398657,0.71025603
1392.01,0.36968357,0.03644538,0.711256
1392.1,0.36408283,0.036233771,0.70587204
1392.2,0.27489471,0.032484504,0.69931491
1392.3,0.25350863,0.031613519,0.69274006
1392.39,0.18522491,0.028436394,0.68856282
1392.49,0.24672313,0.031443008,0.70079665
1392.59,0.1942676,0.028627718,0.71300213
1392.68,0.1630946,0.027551096,0.72520981
1392.78,0.08442481,0.022310019,0.73011644
1392.88,0.091143265,0.022495066,0.72449544
1392.97,0.064585966,0.020719638,0.71886618
1393.07,0.064906088,0.020977902,0.7132218
1393.17,0.0681948,0.021624855,0.72399393
1393.26,0.068274297,0.021029014,0.74209253
1393.36,0.14009715,0.026284643,0.76014861
1393.46,0.16047324,0.027458507,0.7782082
1393.55,0.21779297,0.029487213,0.74452896
1393.65,0.23764628,0.031326395,0.70923173
1393.75,0.30406908,0.034111024,0.67397208
1393.84,0.36190687,0.036410324,0.66107844
1393.94,0.41268381,0.038141788,0.71308446
1394.04,0.41775346,0.039242283,0.76510051
1394.14,0.53816017,0.043761009,0.81706049
1394.23,0.52379514,0.043014918,0.84550012
1394.33,0.6994689,0.048427394,0.85342795
1394.43,0.64912472,0.046320271,0.86132739
1394.52,0.62597528,0.04507149,0.86924825
1394.62,0.63084162,0.04507362,0.86796307
1394.72,0.6430077,0.045457594,0.86301164
1394.81,0.62683779,0.045178714,0.85805884
1394.91,0.65831513,0.046855008,0.85310539
1395.01,0.62808782,0.046282778,0.83257458
1395.1,0.69547945,0.048248414,0.81208489
1395.2,0.68428278,0.04852219,0.7914874
1395.3,0.6816484,0.048796857,0.78128951
1395.39,0.67273822,0.04713505,0.79769696
1395.49,0.75049338,0.048721202,0.81410752
1395.59,0.74459036,0.048421195,0.83058325
1395.68,0.72052019,0.0478453,0.81827152
1395.78,0.72672839,0.047998928,0.78367255
1395.88,0.66538389,0.046430199,0.74902301
1395.97,0.7551858,0.04889213,0.71436692
1396.07,0.64487779,0.045828149,0.73100239
1396.17,0.60709554,0.044736039,0.75718912
1396.27,0.64967643,0.045884689,0.78344688
1396.36,0.65548451,0.046234709,0.80472257
1396.46,0.70087045,0.048948188,0.79202288
1396.56,0.71742451,0.049955498,0.7793208
1396.65,0.61899326,0.04688251,0.76663252
1396.75,0.72691286,0.04964322,0.75110174
1396.85,0.68817029,0.047890832,0.72898062
1396.94,0.64166923,0.045663454,0.70688305
1397.04,0.64797792,0.045768067,0.68472571
1397.14,0.6353805,0.045482947,0.67555792
1397.23,0.62332484,0.045269633,0.67546826
1397.33,0.77025178,0.049338328,0.6753787
1397.43,0.72184782,0.047920597,0.67528877
1397.52,0.6492271,0.046058323,0.67649159
1397.62,0.75767772,0.049036565,0.67789363
1397.72,0.74692432,0.048827092,0.6792959
1397.81,0.68268568,0.047057687,0.67485232
1397.91,0.64412791,0.045944987,0.63730293
1398.01,0.6778802,0.047000354,0.59979385
1398.1,0.66047262,0.046463262,0.56223039
1398.2,0.63789377,0.045693497,0.55745212
1398.3,0.71765062,0.047915502,0.59586952
1398.4,0.63276869,0.045393843,0.63443994
1398.49,0.70165924,0.047592171,0.67292043
1398.59,0.64237734,0.045983245,0.67462033
1398.69,0.59847156,0.044658952,0.65293858
1398.78,0.66625772,0.046606206,0.63117063
1398.88,0.68805965,0.047260796,0.60942608
1398.98,0.64211006,0.04598224,0.62671562
1399.07,0.66743998,0.046700009,0.64868921
1399.17,0.73794839,0.048703839,0.67063937
1399.27,0.78023379,0.049823379,0.68806056
1399.36,0.7095311,0.048022147,0.68412585
1399.46,0.67865654,0.047081465,0.6801854
1399.56,0.65419664,0.046361328,0.67624911
1399.65,0.66054368,0.046547274,0.66350507
1399.75,0.63977213,0.04604558,0.64033583
1399.85,0.55492462,0.043563929,0.61716213
1399.94,0.57732627,0.044211684,0.59401343
1400.04,0.63105404,0.04589095,0.59238757
1400.14,0.62487451,0.045754193,0.60323966
1400.24,0.59749082,0.044929507,0.61407995
1400.33,0.62686589,0.045743444,0.62490869
1400.43,0.62371292,0.045767494,0.62072228
1400.53,0.58220074,0.044509475,0.61520859
1400.62,0.61969182,0.045675484,0.609694
1400.72,0.58214892,0.044472155,0.60789359
1400.82,0.63485024,0.046121911,0.62120682
1400.91,0.53850874,0.043140857,0.63450562
1401.01,0.5420102,0.043207246,0.64777334
1401.11,0.53266596,0.043092006,0.66223342
1401.2,0.41855332,0.039236095,0.67862379
1401.3,0.36836954,0.037361376,0.69501726
1401.4,0.37137188,0.037384825,0.71145509
1401.49,0.31660051,0.035122862,0.72517377
1401.59,0.25882476,0.032638624,0.73755793
1401.69,0.26561545,0.033090367,0.74992844
1401.78,0.2120092,0.030374472,0.76230154
1401.88,0.1664997,0.027803951,0.77073556
1401.98,0.15998536,0.027482773,0.7789394
1402.07,0.15623671,0.027711122,0.78714498
1402.17,0.17887779,0.029251784,0.79482555
1402.27,0.24772542,0.0336076,0.79855818
1402.37,0.23075116,0.032210481,0.8022866
1402.46,0.2553946,0.033570676,0.80601592
1402.56,0.35138943,0.036986286,0.79104741
1402.66,0.41660573,0.038767794,0.74815515
1402.75,0.44004442,0.039980776,0.70520079
1402.85,0.5147157,0.042513094,0.66223807
1402.95,0.60032529,0.045079772,0.66964822
1403.04,0.68288759,0.048384499,0.70017605
1403.14,0.69530277,0.049636263,0.73067121
1403.24,0.75263759,0.051343156,0.76117201
1403.33,0.90513959,0.055378778,0.81320605
1403.43,0.85229761,0.05375951,0.8688509
1403.53,0.82822696,0.05194621,0.92429634
1403.62,0.84741184,0.052183962,0.97059452
1403.72,0.85040849,0.052278945,0.96208442
1403.82,0.87061447,0.052793936,0.95358332
1403.91,0.87429224,0.052942611,0.94507011
1404.01,0.92987752,0.054352364,0.93982546
1404.11,0.90622839,0.053822795,0.93898473
1404.2,0.87013856,0.052833237,0.93814686
1404.3,1.0462633,0.057245897,0.93730444
1404.4,1.0030212,0.057209077,0.93409923
1404.5,0.89363107,0.055542957,0.92936505
1404.59,0.89638662,0.055245018,0.92462431
1404.69,0.9270675,0.055906061,0.91987649
1404.79,0.9367339,0.057209932,0.91651147
1404.88,0.91090297,0.055695949,0.91333314
1404.98,0.97329321,0.055891213,0.9101501
1405.08,1.0066567,0.056428942,0.90602167
1405.17,0.86981086,0.053057444,0.89725519
1405.27,0.81497616,0.051620818,0.8884759
1405.37,0.85867599,0.052827679,0.87967287
1405.46,0.98818759,0.055993955,0.87239271
1405.56,0.81657431,0.051724248,0.86794185
1405.66,0.89394402,0.053751587,0.86348993
1405.75,0.90334929,0.054002314,0.85904289
1405.85,0.76791642,0.050476945,0.8430567
1405.95,0.9000466,0.053937276,0.8201973
1406.04,0.86274201,0.05301364,0.79733371
1406.14,0.85882773,0.052955027,0.77446592
1406.24,0.77539677,0.050737606,0.77792425
1406.34,0.80042559,0.05144653,0.78757006
1406.43,0.82034617,0.052044808,0.79720532
1406.53,0.86882769,0.053300866,0.8023593
1406.63,0.98895079,0.056266086,0.76169381
1406.72,0.91487575,0.054456244,0.72117391
1406.82,0.9529198,0.055483492,0.68054426
1406.92,0.94497959,0.065942853,0.65500973
1407.01,0.83708107,0.063952217,0.66888822
1407.1,0.88325666,0.065387996,0.68370359
1407.2,0.98156251,0.068213303,0.69886482
1407.29,0.87767177,0.065214683,0.7232887
1407.39,0.88695549,0.065458307,0.7587607
1407.49,0.93867571,0.066960066,0.7941947
1407.58,0.84582309,0.06431783,0.8298141
1407.68,0.99094588,0.068555061,0.84194978
1407.78,0.86028535,0.064806505,0.84069611
1407.88,0.74745031,0.061302179,0.83944214
1407.97,0.82822689,0.06390178,0.83818475
1408.07,0.74801618,0.061422726,0.83530525
1408.17,0.7369348,0.061003455,0.83228948
1408.26,0.75470963,0.061594877,0.82926896
1408.36,0.88844937,0.065817112,0.82189388
1408.46,0.78038672,0.062545566,0.77508811
1408.55,0.81586257,0.063663835,0.72803745
1408.65,0.75187662,0.061639915,0.68121399
1408.75,0.75779663,0.061885884,0.6561121
1408.84,0.74923859,0.061511863,0.66559249
1408.94,0.83277105,0.064151049,0.6750866
1409.04,0.68078339,0.059384381,0.68459443
1409.14,0.8012973,0.063266368,0.68058573
1409.23,0.82437635,0.064024124,0.66633922
1409.33,0.79181072,0.062935967,0.65205406
1409.43,0.89834462,0.066300079,0.63776624
1409.52,0.84029017,0.064539433,0.63649864
1409.62,0.70943497,0.060377939,0.63750124
1409.72,0.8074571,0.063535383,0.63850285
1409.81,0.69005964,0.059786335,0.64032771
1409.91,0.76779793,0.062319689,0.66631444
1410.01,0.70013733,0.060093091,0.69227311
1410.1,0.69434409,0.059901994,0.71823685
1410.2,0.826758,0.064279437,0.73847111
1410.3,0.75563518,0.062108498,0.74628256
1410.39,0.8715487,0.065609165,0.7540661
1410.49,0.82979661,0.064383329,0.761861
1410.59,0.87095117,0.065706568,0.77512304
1410.68,0.87052233,0.065663329,0.79395294
1410.78,0.86254558,0.065546204,0.81285748
1410.88,0.82121638,0.064177402,0.83171823
1410.98,0.78863603,0.063188775,0.81843359
1411.07,0.82888759,0.064822454,0.79624831
1411.17,0.84479465,0.068422917,0.77403052
1411.27,0.80182546,0.06822596,0.75178072
1411.36,0.70588734,0.063535607,0.74789028
1411.46,0.66205922,0.061927018,0.74467745
1411.56,0.79783861,0.06525837,0.7414559
1411.65,0.77170677,0.062660182,0.74034069
1411.75,0.91859239,0.067276612,0.75166728
1411.85,0.86641665,0.0657394,0.76299598
1411.94,0.75146646,0.062212576,0.77429806
1412.04,0.85717185,0.065471349,0.78226465
1412.14,0.78201827,0.06319623,0.78574547
1412.24,0.87689225,0.066127656,0.78921407
1412.33,0.92510459,0.067614205,0.79268285
1412.43,0.86604623,0.065806786,0.8023476
1412.53,0.88189092,0.066430514,0.81602115
1412.62,1.0016405,0.072958902,0.82964559
1412.72,0.82512812,0.067857917,0.84327236
1412.82,0.9118096,0.070677439,0.8450002
1412.91,0.91452283,0.070334612,0.84533733
1413.01,0.72066226,0.06280342,0.84567483
1413.11,0.75336076,0.062430191,0.84599546
1413.2,0.81680162,0.064490058,0.8461214
1413.3,0.89991624,0.067042306,0.84624681
1413.4,0.79218785,0.063610974,0.84637301
1413.5,0.87412037,0.066283889,0.84559337
1413.59,0.76909591,0.063051927,0.8432251
1413.69,0.76750733,0.06301637,0.84085632
1413.79,0.82670145,0.064930458,0.83848419
1413.88,0.75160145,0.062473197,0.82268502
1413.98,0.77507039,0.06322166,0.79557367
1414.08,0.85449667,0.065749649,0.76845728
1414.17,0.77067263,0.063162153,0.74140428
1414.27,0.79704252,0.064096804,0.72082541
1414.37,0.68388177,0.060313001,0.70270718
1414.46,0.76268521,0.063025435,0.68465394
1414.56,0.69645655,0.060824538,0.66692475
1414.66,0.76375149,0.063082169,0.69213705
1414.75,0.67475024,0.060180769,0.7174495
1414.85,0.67176187,0.059959284,0.74267133
1414.95,0.74289728,0.06241392,0.76549822
1415.05,0.7251999,0.061899646,0.77804376
1415.14,0.7492069,0.062570058,0.79059151
1415.24,0.72086374,0.061727481,0.8032049
1415.34,0.71411285,0.061447738,0.80742912
1415.43,0.8055556,0.064414919,0.79759381
1415.53,0.70973721,0.061248242,0.78775641
1415.63,0.77482452,0.063454097,0.77789256
1415.72,0.73961909,0.062419922,0.78052034
1415.82,0.78907675,0.074997724,0.79322661
1415.92,0.81736326,0.098766389,0.80593535
1416.01,0.87922593,0.10062969,0.81832562
1416.11,0.69158862,0.092993471,0.82522614
1416.2,0.71889475,0.094430711,0.83090169
1416.3,0.75330354,0.095904762,0.83657843
1416.4,0.66393665,0.091861871,0.84228478
1416.49,0.63739846,0.090617239,0.83952888
1416.59,0.9005051,0.10249666,0.83652758
1416.69,0.73494697,0.09522941,0.83352998
1416.78,0.64624384,0.091071368,0.82646844
1416.88,0.79905876,0.09829072,0.79703231
1416.98,0.68934857,0.093252124,0.76766457
1417.08,0.55070932,0.086361376,0.73821738
1417.17,0.61454755,0.089487781,0.73311978
1417.27,0.55305961,0.086277342,0.75879997
1417.37,0.66333375,0.09199246,0.78445244
1417.46,0.57441664,0.087517048,0.81023902
1417.56,0.57633183,0.087633424,0.80947671
1417.66,0.64764947,0.091142658,0.79297506
1417.75,0.66074715,0.091910285,0.77640793
1417.85,0.64651684,0.091352011,0.7598793
1417.95,0.82752401,0.099608282,0.76665354
1418.05,0.82155484,0.099457244,0.77888698
1418.14,0.59982576,0.088701925,0.79118456
1418.24,0.68272209,0.092979214,0.80202285
1418.34,0.82279195,0.099543574,0.79984814
1418.43,0.78089391,0.097693925,0.79766724
1418.53,0.87498904,0.10213752,0.79548594
1418.63,0.73408824,0.095985561,0.79509531
1418.72,0.68641112,0.093665498,0.79927266
1418.82,0.76398102,0.097396852,0.80348243
1418.92,0.80030077,0.098863633,0.80766649
