WAVE,FLUX,ERR,CONT,Z,Transition,SplineRanges
1405.3595,0.891293,0.13045784,0.85565714,,,
1405.4578,0.786374,0.12462251,0.85144557,,,
1405.556,0.916165,0.13156077,0.85040786,,,
1405.6542,1.03301,0.13680071,0.84937003,,,
1405.7524,0.839256,0.12763729,0.84833208,,,
1405.8506,0.813511,0.12676096,0.84031531,,,
1405.9488,0.841067,0.12756905,0.82795853,,,
1406.047,0.859835,0.12897542,0.81560041,,,
1406.1452,0.888061,0.13009827,0.80324096,,,
1406.2434,0.707978,0.12165419,0.80611353,,,
1406.3417,0.728301,0.12276971,0.81169019,,,
1406.4399,0.781113,0.12556784,0.81726744,,,
1406.5381,0.878651,0.13036066,0.81597754,,,
1406.6363,0.815324,0.12707962,0.78419567,,,
1406.7345,0.823923,0.12766905,0.75241039,,,
1406.8327,0.87612,0.13014983,0.72062169,,,
1406.9309,0.780645,0.12541319,0.70690003,,,
1407.0291,0.746263,0.12373207,0.71849616,,,
1407.1273,0.756898,0.12406168,0.73009353,,,
1407.2256,0.781756,0.12587995,0.74169213,,,
1407.3238,1.06694,0.13928942,0.76283793,,,
1407.422,0.918842,0.13259112,0.78715038,,,
1407.5202,0.788214,0.12659094,0.81146542,,,
1407.6184,0.665613,0.1204472,0.83578307,,,
1407.7166,0.921037,0.14719719,0.83504151,,,
1407.8148,0.0748447,0.050025328,0.83388441,,,
1407.913,0,0,0.83272718,,,
1408.0112,0,0,0.83166542,,,
1408.1094,0,0,0.83080836,,,
1408.2077,0,0,0.82995119,,,
1408.3059,0,0,0.82909392,,,
1408.4041,0,0,0.81052215,,,
1408.5023,0,0,0.77750698,,,
1408.6005,0,0,0.74448827,,,
1408.6987,0,0,0.71146602,,,
1408.7969,0,0,0.7162071,,,
1408.8951,0,0,0.72583371,,,
1408.9933,0,0,0.73546135,,,
1409.0916,0,0,0.7423289,,,
1409.1898,0,0,0.72858137,,,
1409.288,0,0,0.71483236,,,
1409.3862,0,0,0.70108188,,,
1409.4844,0,0,0.69565995,,,
1409.5826,0,0,0.70030935,,,
1409.6808,0,0,0.70495923,,,
1409.779,0,0,0.7096096,,,
1409.8772,0,0,0.72476363,,,
1409.9755,0,0,0.74476991,,,
1410.0737,0,0,0.76477832,,,
1410.1719,0,0,0.78450065,,,
1410.2701,0,0,0.78906208,,,
1410.3683,0,0,0.79362399,,,
1410.4665,0,0,0.79818637,,,
1410.5647,0,0,0.80432025,,,
1410.6629,0,0,0.81513553,,,
1410.7611,0,0,0.82595196,,,
1410.8594,0,0,0.83676954,,,
1410.9576,0,0,0.83441228,,,
1411.0558,0,0,0.82274052,,,
1411.154,0,0,0.8110675,,,
1411.2522,0,0,0.79939323,,,
1411.3504,0,0,0.794711,,,
1411.4486,0,0,0.79157896,,,
1411.5468,0,0,0.78844658,,,
1411.645,0,0,0.78576862,,,
1411.7432,0,0,0.79152543,,,
1411.8415,0,0,0.79728284,,,
1411.9397,0,0,0.80304086,,,
1412.0379,0,0,0.80735436,,,
1412.1361,0,0,0.80936681,,,
1412.2343,0,0,0.81137947,,,
1412.3325,0,0,0.81339232,,,
1412.4307,0,0,0.81853348,,,
1412.5289,0,0,0.8256058,,,
1412.6271,0,0,0.83267886,,,
1412.7254,0,0,0.83975267,,,
1412.8236,0,0,0.83987788,,,
1412.9218,0,0,0.83965986,,,
1413.02,0,0,0.83944181,,,
1413.1182,0,0,0.83930329,,,
1413.2164,0,0,0.83951391,,,
1413.3146,0,0,0.83972453,,,
1413.4128,0,0,0.83993517,,,
1413.511,0,0,0.83963291,,,
1413.6093,0,0,0.83885739,,,
1413.7075,0,0,0.83808179,,,
1413.8057,0,0,0.83730609,,,
1413.9039,0,0,0.82673308,,,
1414.0021,0,0,0.81294151,,,
1414.1003,0,0,0.79914847,,,
1414.1985,0,0,0.78535396,,,
1414.2967,0,0,0.77182763,,,
1414.3949,0,0,0.75830383,,,
1414.4932,0,0,0.7447786,,,
1414.5914,0,0,0.74040223,,,
1414.6896,0,0,0.75558179,,,
1414.7878,0,0,0.77076295,,,
1414.886,0,0,0.78594572,,,
1414.9842,0,0,0.79709775,,,
1415.0824,0,0,0.80497033,,,
1415.1806,0,0,0.81284373,,,
1415.2788,0,0,0.82071796,,,
1415.3771,0,0,0.81782027,,,
1415.4753,0,0,0.81195505,,,
1415.5735,0,0,0.80608921,,,
1415.6717,0,0,0.80045266,,,
1415.7699,0,0,0.80835461,,,
1415.8681,0,0,0.81625738,,,
1415.9663,0,0,0.82416098,,,
1416.0645,0,0,0.83022492,,,
1416.1627,0,0,0.8328902,,,
1416.2609,0,0,0.83555575,,,
1416.3592,0,0,0.83822158,,,
1416.4574,0,0,0.83825235,,,
1416.5556,0,0,0.8364051,,,
1416.6538,0,0,0.83455765,,,
1416.752,0,0,0.83271,,,
1416.8502,0,0,0.81554483,,,
1416.9484,0,0,0.79493655,,,
1417.0466,0,0,0.77432608,,,
1417.1448,0,0,0.7596544,,,
1417.2431,0,0,0.77835382,,,
1417.3413,0,0,0.79705521,,,
1417.4395,0,0,0.81575857,,,
1417.5377,0,0,0.82317275,,,
1417.6359,0,0,0.81245622,,,
1417.7341,0,0,0.80173855,,,
1417.8323,0,0,0.79101974,,,
1417.9305,0,0,0.79217655,,,
1418.0287,0,0,0.80072458,,,
1418.127,0,0,0.8092735,,,
1418.2252,0,0,0.81782332,,,
1418.3234,0,0,0.81657144,,,
1418.4216,0,0,0.81481412,,,
1418.5198,0,0,0.81305661,,,
1418.618,0,0,0.81192826,,,
1418.7162,0,0,0.81359799,,,
1418.8144,0,0,0.81526789,,,
1418.9126,0,0,0.81693795,,,
1419.0109,0,0,0.8160713,,,
1419.1091,0,0,0.81164696,,,
1419.2073,0,0,0.80722215,,,
1419.3055,0,0,0.80279686,,,
1419.4037,0,0,0.79988934,,,
1419.5019,0,0,0.79780295,,,
1419.6001,0,0,0.79571633,,,
1419.6983,0,0,0.79362948,,,
1232.6861,0,0,0.91836009,,,
1108.0439,0,0,0.91434619,,,
1108.1421,0,0,0.89381123,,,
1108.2403,0,0,0.8732727,,,
1108.3384,0,0,0.8527306,,,
1108.4366,0,0,0.83218493,,,
1108.5348,0,0,0.85594495,,,
1108.633,0,0,0.9147694,,,
1108.7311,0,0,0.97360398,,,
1108.8293,0,0,1.0324487,,,
1108.9275,0,0,1.0913036,,,
1109.0256,0,0,1.1501685,,,
1109.1238,0,0,1.1555712,,,
1109.222,0,0,1.1584645,,,
1109.3201,0,0,1.1613582,,,
1109.4183,0,0,1.1642525,,,
1109.5165,0,0,1.1671471,,,
1109.6146,0,0,1.1657336,,,
1109.7128,0,0,1.1591637,,,
1109.811,0,0,1.1525925,,,
1109.9091,0,0,1.1460203,,,
1110.0073,0,0,1.1394468,,,
1110.1055,0,0,1.1328722,,,
1110.2036,0,0,1.1371792,,,
1110.3018,0,0,1.1420106,,,
1110.4,0,0,1.1468429,,,
1110.4982,0,0,1.1516759,,,
1110.5963,0,0,1.1565098,,,
1110.6945,0,0,1.1566326,,,
1110.7927,0,0,1.1480412,,,
1110.8908,0,0,1.1394483,,,
1110.989,0,0,1.130854,,,
1111.0872,0,0,1.1222581,,,
1111.1853,0,0,1.1136607,,,
1111.2835,0,0,1.1185842,,,
1111.3817,0,0,1.1258752,,,
1111.4798,0,0,1.1331675,,,
1111.578,0,0,1.1404609,,,
1111.6762,0,0,1.1477557,,,
1111.7743,0,0,1.1500899,,,
1111.8725,0,0,1.1373726,,,
1111.9707,0,0,1.1246531,,,
1112.0688,0,0,1.1119315,,,
1112.167,0,0,1.0992076,,,
1112.2652,0,0,1.0864814,,,
1112.3633,0,0,1.094126,,,
1112.4615,0,0,1.1086807,,,
1112.5597,0,0,1.1232379,,,
1112.6579,0,0,1.1377976,,,
1112.756,0,0,1.1523597,,,
1112.8542,0,0,1.1645648,,,
1112.9524,0,0,1.1628459,,,
1113.0505,0,0,1.1611267,,,
1113.1487,0,0,1.1594071,,,
1113.2469,0,0,1.1576873,,,
1113.345,0,0,1.1559671,,,
1113.4432,0,0,1.1497758,,,
1113.5414,0,0,1.1398017,,,
1113.6395,0,0,1.1298258,,,
1113.7377,0,0,1.1198483,,,
1113.8359,0,0,1.109869,,,
1113.934,0,0,1.1002286,,,
1114.0322,0,0,1.0986336,,,
1114.1304,0,0,1.0970383,,,
1114.2285,0,0,1.0954427,,,
1114.3267,0,0,1.0938468,,,
1114.4249,0,0,1.0922506,,,
1114.5231,0,0,1.0877838,,,
1114.6212,0,0,1.0796439,,,
1114.7194,0,0,1.0715027,,,
1114.8176,0,0,1.06336,,,
1114.9157,0.0832051,0.063796462,1.0552159,,,
1115.0139,0.996698,0.21267317,1.0470704,,,
1115.1121,1.07721,0.21738852,1.0483403,,,
1115.2102,1.23863,0.22737665,1.0502373,,,
1115.3084,1.60542,0.24837858,1.0521347,,,
1115.4066,1.53131,0.24282344,1.0540323,,,
1115.5047,1.02846,0.21189392,1.0559302,,,
1115.6029,1.10176,0.21648982,1.0547695,,,
1115.7011,1.03475,0.21129832,1.0475546,,,
1115.7992,1.27112,0.22467715,1.0403385,,,
1115.8974,1.04628,0.21124275,1.0331211,,,
1115.9956,1.08253,0.21165931,1.0259025,,,
1116.0937,1.30723,0.22684573,1.0186826,,,
1116.1919,1.23839,0.2219606,1.0149846,,,
1116.2901,1.05301,0.20970245,1.0125721,,,
1116.3882,1.19151,0.21843812,1.0101593,,,
1116.4864,0.830343,0.19263599,1.007746,,,
1116.5846,1.18125,0.21643486,1.0053322,,,
1116.6828,1.12347,0.21258951,1.0046832,,,
1116.7809,0.943081,0.20074398,1.0159056,,,
1116.8791,1.03404,0.20655361,1.02713,,,
1116.9773,0.949666,0.20021102,1.0383562,,,
1117.0754,0.732396,0.18297235,1.0495843,,,
1117.1736,0.901456,0.19579439,1.0608142,,,
1117.2718,0.570023,0.16968482,1.0744517,,,
1117.3699,0.395758,0.15397869,1.0895071,,,
1117.4681,0.511745,0.16358313,1.1045651,,,
1117.5663,0.51277,0.16526182,1.1196257,,,
1117.6644,0.640383,0.17473475,1.1346887,,,
1117.7626,0.361516,0.15438983,1.1497081,,,
1117.8608,0.447195,0.16923156,1.1630247,,,
1117.9589,0.558951,0.18213022,1.1763436,,,
1118.0571,0.701657,0.19243906,1.1896648,,,
1118.1553,0.512195,0.17363084,1.2029882,,,
1118.2534,0.716256,0.1825347,1.2163138,,,
1118.3516,0.976128,0.19693345,1.2251083,,,
1118.4498,0.896291,0.1699881,1.2277272,,,
1118.5479,1.12557,0.12885986,1.2303466,,,
1118.6461,1.08033,0.12693243,1.2329664,,,
1118.7443,1.1093,0.12773438,1.2355867,,,
1118.8425,1.13244,0.12834639,1.2382073,,,
1118.9406,1.21016,0.13110144,1.2171809,,,
1119.0388,1.19763,0.13023983,1.1910092,,,
1119.137,0.964422,0.12163147,1.164833,,,
1119.2351,1.09411,0.12600882,1.1386524,,,
1119.3333,1.18169,0.12889613,1.1124673,,,
1119.4315,1.05997,0.12514099,1.0957045,,,
1119.5296,1.10609,0.12763817,1.112699,,,
1119.6278,1.3179,0.13442704,1.1296964,,,
1119.726,1.07066,0.1241706,1.1466967,,,
1119.8241,1.15646,0.12675045,1.1636997,,,
1119.9223,1.03856,0.12213949,1.1807057,,,
1120.0205,1.03389,0.12196746,1.1826399,,,
1120.1186,1.20109,0.1286884,1.1786644,,,
1120.2168,1.14174,0.1274873,1.1746881,,,
1120.315,0.955382,0.11960893,1.1707111,,,
1120.4131,1.06177,0.12262269,1.1667335,,,
1120.5113,1.20489,0.12713056,1.1616978,,,
1120.6095,1.15057,0.12475633,1.1485441,,,
1120.7077,1.05461,0.12134615,1.1353881,,,
1120.8058,1.08983,0.12280008,1.1222299,,,
1120.904,1.0871,0.12222448,1.1090694,,,
1121.0022,0.941619,0.11703702,1.0959067,,,
1121.1003,1.04205,0.12174719,1.0921481,,,
1121.1985,0.934653,0.11599654,1.0973501,,,
1121.2967,1.0628,0.12387729,1.102553,,,
1121.3948,1.03539,0.12684304,1.1077568,,,
1121.493,0.777266,0.11427026,1.1129615,,,
1121.5912,0.813566,0.11503293,1.1181669,,,
1121.6893,0.827731,0.11519609,1.1189461,,,
1121.7875,0.615342,0.10186986,1.1192889,,,
1121.8857,0.701538,0.10690072,1.1196317,,,
1121.9838,0.792624,0.10976055,1.1199745,,,
1122.082,0.597555,0.10014792,1.1203174,,,
1122.1802,0.533198,0.096392295,1.1240612,,,
1122.2783,0.589033,0.09889123,1.1354786,,,
1122.3765,0.752363,0.10604423,1.1468979,,,
1122.4747,0.709489,0.10422885,1.1583191,,,
1122.5728,0.697442,0.10428151,1.1697422,,,
1122.671,0.759057,0.10712571,1.1811672,,,
1122.7692,0.892161,0.11156246,1.1761138,,,
1122.8674,0.838916,0.1093226,1.1641712,,,
1122.9655,0.84537,0.11130887,1.1522266,,,
1123.0637,1.08995,0.12190845,1.14028,,,
1123.1619,0.993642,0.11579539,1.1283313,,,
1123.26,1.03254,0.11610041,1.1081912,,,
1123.3582,1.13942,0.1196338,1.0160437,,,
1123.4564,1.17107,0.12081672,0.92388073,,,
1123.5545,1.20496,0.12225804,0.83170221,,,
1123.6527,0.96103,0.1144053,0.73950818,,,
1123.7509,1.10228,0.12062775,0.64729863,,,
1123.849,1.07035,0.1185212,0.63773981,,,
1123.9472,1.13005,0.11919593,0.71118231,,,
1124.0454,1.15433,0.11922006,0.78463714,,,
1124.1435,1.04886,0.1154831,0.85810429,,,
1124.2417,1.09692,0.11758103,0.93158376,,,
1124.3399,1.11478,0.11861474,1.0050756,,,
1124.438,0.957946,0.11201186,0.98319414,,,
1124.5362,0.902528,0.11091018,0.93673487,,,
1124.6344,1.11067,0.11895936,0.89026777,,,
1124.7325,0.863583,0.10750875,0.84379286,,,
1124.8307,1.08919,0.11600713,0.79731013,,,
1124.9289,1.02993,0.11347294,0.76902522,,,
1125.0271,1.11193,0.11666934,0.81733898,,,
1125.1252,1.06467,0.11481638,0.86566081,,,
1125.2234,0.803394,0.10515736,0.91399073,,,
1125.3216,0.900378,0.11050056,0.96232874,,,
1125.4197,0.898402,0.11202557,1.0106748,,,
1125.5179,0.946043,0.11222933,1.0322552,,,
1125.6161,0.994834,0.11229378,1.0352444,,,
1125.7142,1.03851,0.11317349,1.038234,,,
1125.8124,1.19468,0.11866469,1.041224,,,
1125.9106,0.932565,0.1088424,1.0442146,,,
1126.0087,0.989433,0.11125678,1.0472056,,,
1126.1069,0.930273,0.11155727,1.045756,,,
1126.2051,0.972055,0.11367473,1.0442477,,,
1126.3032,0.80362,0.10693155,1.0427391,,,
1126.4014,0.896668,0.11022918,1.0412303,,,
1126.4996,0.798756,0.10494057,1.0397212,,,
1126.5977,0.896398,0.10704012,1.0392371,,,
1126.6959,0.893743,0.10668081,1.0403982,,,
1126.7941,0.778247,0.10172379,1.0415595,,,
1126.8923,0.750677,0.10095595,1.042721,,,
1126.9904,0.86037,0.10534405,1.0438827,,,
1127.0886,0.825504,0.10367824,1.0450445,,,
1127.1868,0.824226,0.10365793,1.0459107,,,
1127.2849,0.725559,0.099567211,1.0466946,,,
1127.3831,0.804632,0.10265277,1.0474786,,,
1127.4813,0.711586,0.098934296,1.0482627,,,
1127.5794,0.723114,0.099111112,1.0490469,,,
1127.6776,0.440464,0.086038005,1.0446726,,,
1127.7758,0.434192,0.085638141,0.9784065,,,
1127.8739,0.278967,0.077099315,0.91212938,,,
1127.9721,0.382277,0.082922998,0.84584117,,,
1128.0703,0.353141,0.081166058,0.77954188,,,
1128.1684,0.371248,0.081996863,0.71323153,,,
1128.2666,0.507212,0.088920473,0.68493896,,,
1128.3648,0.5055,0.088656537,0.69866605,,,
1128.4629,0.567584,0.091730481,0.71239542,,,
1128.5611,0.54894,0.090738036,0.72612706,,,
1128.6593,0.583242,0.09225158,0.73986098,,,
1128.7574,0.62735,0.094063185,0.75359717,,,
1128.8556,0.741316,0.098991626,0.81548692,,,
1128.9538,0.734462,0.098619583,0.88445928,,,
1129.052,0.792886,0.10082942,0.95344311,,,
1129.1501,0.923329,0.10572889,1.0224384,,,
1129.2483,0.886984,0.10428357,1.0914452,,,
1129.3465,0.996345,0.10817935,1.1470438,,,
1129.4446,0.958309,0.10672054,1.1362336,,,
1129.5428,0.974969,0.10832924,1.1254216,,,
1129.641,1.00468,0.11306498,1.1146077,,,
1129.7391,1.01934,0.1142685,1.1037921,,,
1129.8373,1.17892,0.119996,1.0929746,,,
1129.9355,1.19267,0.11992372,1.0663383,,,
1130.0336,1.10589,0.11378889,1.0275177,,,
1130.1318,1.10601,0.11180946,0.98869063,,,
1130.23,0.954122,0.10617658,0.94985707,,,
1130.3281,1.02567,0.10874036,0.91101704,,,
1130.4263,1.01408,0.10828373,0.87217054,,,
1130.5245,1.15121,0.1129404,0.90902799,,,
1130.6226,0.965084,0.10635592,0.95810197,,,
1130.7208,1.00424,0.10784041,1.0071841,,,
1130.819,0.996404,0.10732768,1.0562743,,,
1130.9172,1.01943,0.10767589,1.1053727,,,
1131.0153,1.05325,0.10925662,1.1432935,,,
1131.1135,1.05261,0.10919096,1.1490494,,,
1131.2117,0.967869,0.10620685,1.1548062,,,
1131.3098,0.899733,0.10324964,1.1605639,,,
1131.408,1.02009,0.10778918,1.1663226,,,
1131.5062,1.02811,0.10801543,1.1720822,,,
1131.6043,0.950207,0.10483352,1.1751059,,,
1131.7025,1.1321,0.11143591,1.1766875,,,
1131.8007,1.06261,0.1086934,1.1782695,,,
1131.8988,1.20531,0.11349439,1.1798516,,,
1131.997,1.12004,0.11054526,1.181434,,,
1132.0952,1.05727,0.10833943,1.1830167,,,
1132.1933,1.04439,0.10773029,1.1803364,,,
1132.2915,0.999328,0.10605908,1.1774362,,,
1132.3897,1.23577,0.11405031,1.1745355,,,
1132.4878,0.998907,0.10581174,1.1716343,,,
1132.586,1.0278,0.10675255,1.1687326,,,
1132.6842,1.15958,0.11113784,1.1667729,,,
1132.7823,1.17338,0.111528,1.1665793,,,
1132.8805,1.01874,0.1061342,1.1663857,,,
1132.9787,1.17021,0.11124583,1.1661921,,,
1133.0769,1.23384,0.11291783,1.1659983,,,
1133.175,1.15524,0.11049028,1.1658046,,,
1133.2732,1.17537,0.11107493,1.1642982,,,
1133.3714,1.30849,0.11514727,1.1620662,,,
1133.4695,1.04526,0.1064081,1.1598338,,,
1133.5677,1.19681,0.11141404,1.157601,,,
1133.6659,0.988036,0.10424793,1.1553678,,,
1133.764,1.13953,0.10926867,1.1531342,,,
1133.8622,1.13213,0.10909816,1.1450164,,,
1133.9604,1.19425,0.11103693,1.1365149,,,
1134.0585,1.07471,0.10683267,1.128012,,,
1134.1567,1.12048,0.10815045,1.1195076,,,
1134.2549,1.08098,0.10685994,1.1110018,,,
1134.353,1.22922,0.11345953,1.1055658,,,
1134.4512,1.25583,0.1161417,1.1061688,,,
1134.5494,1.14314,0.11131941,1.1067718,,,
1134.6475,1.14887,0.11168102,1.107375,,,
1134.7457,1.18404,0.11248694,1.1079782,,,
1134.8439,1.27109,0.11225789,1.1085815,,,
1134.942,1.13453,0.10783713,1.1154168,,,
1135.0402,1.13219,0.10755645,1.125882,,,
1135.1384,1.25243,0.11135705,1.1363488,,,
1135.2366,1.16232,0.10822052,1.1468174,,,
1135.3347,1.15534,0.10790055,1.1572877,,,
1135.4329,1.11695,0.10679113,1.16749,,,
1135.5311,1.20239,0.10940999,1.1686319,,,
1135.6292,1.0718,0.10515327,1.1697739,,,
1135.7274,1.03539,0.10366192,1.1709161,,,
1135.8256,1.22377,0.10949774,1.1720585,,,
1135.9237,1.16508,0.10767775,1.173201,,,
1136.0219,1.13247,0.10646199,1.1727713,,,
1136.1201,1.04268,0.10335485,1.1690765,,,
1136.2182,1.23474,0.10921863,1.165381,,,
1136.3164,1.1058,0.10506877,1.1616848,,,
1136.4146,1.10369,0.10501626,1.157988,,,
1136.5127,1.04299,0.10295321,1.1542906,,,
1136.6109,1.01314,0.10167078,1.1532819,,,
1136.7091,1.24717,0.10915247,1.1539218,,,
1136.8072,1.05277,0.1030386,1.1545617,,,
1136.9054,1.01657,0.1015688,1.1552017,,,
1137.0036,1.12554,0.10498374,1.1558417,,,
1137.1018,1.0697,0.10326888,1.1564921,,,
1137.1999,1.01404,0.1013144,1.1576968,,,
1137.2981,1.24421,0.10848015,1.1589018,,,
1137.3963,1.24379,0.1082624,1.1601069,,,
1137.4944,1.13757,0.10504672,1.1613121,,,
1137.5926,1.05434,0.10216614,1.1625176,,,
1137.6908,1.00245,0.1002208,1.1631611,,,
1137.7889,1.23333,0.10801891,1.162571,,,
1137.8871,1.16902,0.10900922,1.1619808,,,
1137.9853,1.12448,0.10934811,1.1613904,,,
1138.0834,1.15335,0.10892875,1.1607999,,,
1138.1816,1.03159,0.10506524,1.1602093,,,
1138.2798,1.10558,0.10587674,1.1573074,,,
1138.3779,0.908132,0.096423094,1.1529219,,,
1138.4761,0.971294,0.098513421,1.1485356,,,
1138.5743,0.930774,0.096984689,1.1441486,,,
1138.6724,0.939262,0.09727316,1.1397609,,,
1138.7706,0.913656,0.096404182,1.1353724,,,
1138.8688,0.873094,0.094752282,1.0988199,,,
1138.9669,0.951017,0.09743514,1.0588479,,,
1139.0651,0.903987,0.09570371,1.0188694,,,
1139.1633,1.14093,0.10334785,0.97888427,,,
1139.2615,0.988093,0.098506596,0.93889261,,,
1139.3596,0.875187,0.09425322,0.90833275,,,
1139.4578,0.793225,0.091578884,0.91547364,,,
1139.556,1.04002,0.099961892,0.92261568,,,
1139.6541,1.05576,0.10047049,0.92975887,,,
1139.7523,1.09377,0.10173615,0.93690321,,,
1139.8505,1.02979,0.099595132,0.9440487,,,
1139.9486,1.03701,0.099756857,0.96369537,,,
1140.0468,1.09029,0.10144704,0.99609237,,,
1140.145,1.21133,0.10514415,1.0284946,,,
1140.2431,1.0692,0.10052289,1.0609022,,,
1140.3413,0.941615,0.096172627,1.093315,,,
1140.4395,1.05529,0.10008968,1.125733,,,
1140.5376,1.01584,0.098604737,1.1325631,,,
1140.6358,1.07209,0.10024232,1.1363353,,,
1140.734,1.17137,0.10340234,1.1401081,,,
1140.8321,1.14179,0.10243907,1.1438816,,,
1140.9303,1.0318,0.098971904,1.1476556,,,
1141.0285,1.15058,0.10260962,1.14098,,,
1141.1266,0.970893,0.096828798,1.0892106,,,
1141.2248,0.909266,0.094458286,1.0374328,,,
1141.323,0.981253,0.097059638,0.98564653,,,
1141.4212,0.740136,0.088173329,0.9338518,,,
1141.5193,0.859526,0.092586731,0.88204862,,,
1141.6175,1.01205,0.097942919,0.88020293,,,
1141.7157,1.00141,0.09764771,0.93156364,,,
1141.8138,1.04404,0.098942445,0.9829327,,,
1141.912,0.89353,0.093647682,1.0343101,,,
1142.0102,0.944818,0.09523672,1.0856958,,,
1142.1083,0.933384,0.095051137,1.1370899,,,
1142.2065,0.832923,0.091420698,1.1508591,,,
1142.3047,0.949611,0.095437067,1.1539672,,,
1142.4028,1.12669,0.10122453,1.1570758,,,
1142.501,1.03173,0.097908776,1.1601849,,,
1142.5992,0.954829,0.095478005,1.1632944,,,
1142.6973,0.993149,0.099066072,1.1660348,,,
1142.7955,1.05537,0.10137393,1.1642414,,,
1142.8937,0.898137,0.096213608,1.1624476,,,
1142.9918,1.03762,0.10098736,1.1606535,,,
1143.09,1.07477,0.10113781,1.1588591,,,
1143.1882,1.01569,0.097511722,1.1570644,,,
1143.2864,0.962337,0.09565047,1.1534617,,,
1143.3845,0.972336,0.095824642,1.1467843,,,
1143.4827,0.941665,0.094715169,1.1401057,,,
1143.5809,0.917632,0.093772747,1.1334261,,,
1143.679,0.927262,0.094225452,1.1267453,,,
1143.7772,0.930756,0.094175585,1.1200634,,,
1143.8754,0.934004,0.094298343,1.0996196,,,
1143.9735,0.996283,0.096406152,1.0722462,,,
1144.0717,0.947223,0.094803054,1.0448682,,,
1144.1699,0.80483,0.089722497,1.0174858,,,
1144.268,0.964137,0.095243615,0.99009898,,,
1144.3662,1.02422,0.097315058,0.96270767,,,
1144.4644,0.944575,0.094567607,0.9513493,,,
1144.5625,0.890995,0.092857663,0.94261315,,,
1144.6607,0.984455,0.096008371,0.93387557,,,
1144.7589,0.861698,0.091720725,0.92513655,,,
1144.857,0.974108,0.09546716,0.9163961,,,
1144.9552,1.00189,0.096567167,0.91549779,,,
1145.0534,1.01888,0.096829656,0.95718386,,,
1145.1515,0.976653,0.095599854,0.99887666,,,
1145.2497,0.980929,0.095659964,1.0405762,,,
1145.3479,0.975574,0.095405256,1.0822824,,,
1145.4461,1.07527,0.098658463,1.1239954,,,
1145.5442,1.08004,0.098648787,1.1480719,,,
1145.6424,0.911115,0.0929777,1.1506267,,,
1145.7406,1.04276,0.097584466,1.1531819,,,
1145.8387,1.13923,0.10055084,1.1557375,,,
1145.9369,1.12921,0.10008406,1.1582935,,,
1146.0351,1.11779,0.099699649,1.1608499,,,
1146.1332,1.12667,0.10122899,1.1610637,,,
1146.2314,1.22752,0.10762122,1.160477,,,
1146.3296,1.10374,0.10313273,1.1598902,,,
1146.4277,1.26673,0.10927027,1.1593033,,,
1146.5259,1.16979,0.10537768,1.1587163,,,
1146.6241,1.07071,0.099725841,1.1580866,,,
1146.7222,1.03913,0.096892019,1.1564735,,,
1146.8204,1.1375,0.099827313,1.1548601,,,
1146.9186,1.22502,0.10270074,1.1532465,,,
1147.0167,1.24363,0.10310128,1.1516325,,,
1147.1149,0.967542,0.094362287,1.1500183,,,
1147.2131,1.04495,0.096848926,1.1488104,,,
1147.3112,1.08645,0.098136954,1.1484042,,,
1147.4094,1.06544,0.097491113,1.147998,,,
1147.5076,1.23364,0.1024448,1.1475917,,,
1147.6058,1.10466,0.098485988,1.1471853,,,
1147.7039,1.06734,0.097354861,1.1467788,,,
1147.8021,1.04705,0.096571849,1.1462443,,,
1147.9003,1.06507,0.096988798,1.1455966,,,
1147.9984,1.15195,0.099909938,1.1449487,,,
1148.0966,1.06811,0.097170881,1.1443008,,,
1148.1948,1.07586,0.097282535,1.1436527,,,
1148.2929,1.2065,0.10123331,1.1430044,,,
1148.3911,1.09107,0.097644154,1.1432115,,,
1148.4893,1.1729,0.10011042,1.1435994,,,
1148.5874,1.12818,0.098591404,1.1439873,,,
1148.6856,1.34869,0.10514142,1.1443752,,,
1148.7838,1.18027,0.10021284,1.1447632,,,
1148.8819,1.20122,0.10086749,1.1452767,,,
1148.9801,1.24659,0.10217587,1.1466958,,,
1149.0783,1.1398,0.098685112,1.1481151,,,
1149.1764,1.11742,0.098168373,1.1495346,,,
1149.2746,1.16098,0.099388697,1.1509543,,,
1149.3728,1.02891,0.095257862,1.1523742,,,
1149.471,1.14385,0.09851893,1.1508189,,,
1149.5691,0.96687,0.092916749,1.142819,,,
1149.6673,0.961657,0.09293992,1.1348178,,,
1149.7655,1.13591,0.098241674,1.1268153,,,
1149.8636,1.08746,0.096805394,1.1188115,,,
1149.9618,1.13985,0.098380564,1.1108064,,,
1150.06,0.984732,0.093515353,1.1129636,,,
1150.1581,1.045,0.095293712,1.1230735,,,
1150.2563,1.02095,0.094491659,1.1331851,,,
1150.3545,1.15888,0.098648142,1.1397411,,,
1150.4526,1.14296,0.098233547,1.143438,,,
1150.5508,1.09208,0.096503154,1.1471355,,,
1150.649,1.17533,0.098856657,1.1315918,,,
1150.7471,1.00276,0.093367733,1.0967324,,,
1150.8453,1.00386,0.093779209,1.0618675,,,
1150.9435,1.07104,0.097373674,1.0553178,,,
1151.0416,1.06527,0.09835785,1.0724528,,,
1151.1398,1.14157,0.10078049,1.0895904,,,
1151.238,1.00669,0.096249405,1.107436,,,
1151.3361,1.06471,0.097458415,1.1260202,,,
1151.4343,1.10023,0.096678346,1.1446075,,,
1151.5325,1.06513,0.094964291,1.154954,,,
